team,wcyear,opponent,GF,GA,possession_number,shot,goal,wentback,timediff,players_behind,possess,Short,Medium,Long,No_passes,champion,round,goaldiff,,timediff,players_behind,passes
France,2014,Germany,0,1,81,F,F,F,4,4,F,1,0,1,F,F,QF,-1,,,,2
France,2014,Nigeria,2,0,9,F,F,F,4,4,F,1,1,0,F,F,S,2,,,,2
France,2014,Switerland,5,2,47,F,F,F,4,4,F,0,1,0,F,F,G,3,,,,1
France,2018,Argentina,4,3,39,F,F,F,4,4,F,1,1,0,F,T,S,1,,,,2
France,2018,Belgium,1,0,63,F,F,F,4,4,F,0,1,1,F,T,SF,1,,,,2
France,2018,Croatia,4,2,78,F,F,F,4,4,F,0,1,0,F,T,F,2,,,,1
France,2018,Croatia,4,2,80,F,F,F,4,4,F,0,1,1,F,T,F,2,,,,2
Germany,2010,Argentina,4,0,77,F,F,F,4,4,T,0,1,0,F,F,QF,4,,,,1
Germany,2010,England,4,1,50,F,F,F,4,4,T,0,2,1,F,F,S,3,,,,3
Germany,2010,England,4,1,95,F,F,F,4,4,T,0,0,1,F,F,S,3,,,,1
Germany,2010,Ghana,1,0,62,F,F,T,4,4,T,2,1,0,F,F,G,1,,,,3
Germany,2010,Uruguay,3,2,54,T,F,F,4,4,T,0,1,0,F,F,TPP,1,,,,1
Germany,2014,Algeria,2,1,53,F,F,F,4,4,T,0,0,1,F,T,S,1,,,,1
Germany,2014,Algeria,2,1,54,F,F,F,4,4,T,0,0,1,F,T,S,1,,,,1
Germany,2014,Argentina,1,0,52,F,F,F,4,4,T,1,2,0,F,T,F,1,,,,3
Germany,2014,Argentina,1,0,137,F,F,F,4,4,T,0,0,1,F,T,F,1,,,,1
Germany,2014,Brazil,7,1,64,F,F,T,4,4,T,0,2,0,F,T,SF,6,,,,2
Germany,2014,France,1,0,1,F,F,F,4,4,T,0,0,1,F,T,QF,1,,,,1
Germany,2014,France,1,0,72,T,F,F,4,4,T,0,1,1,F,T,QF,1,,,,2
Germany,2014,Ghana,2,2,81,F,F,T,4,4,T,0,1,1,F,T,G,0,,,,2
Germany,2014,Portgual,4,0,22,F,F,F,4,4,T,0,0,1,F,T,G,4,,,,1
Germany,2014,US,1,0,22,T,F,F,4,4,T,0,2,0,F,T,G,1,,,,2
Spain,2010,Netherlands,1,0,71,F,F,F,4,4,T,1,2,0,F,T,F,1,,,,3
Spain,2010,Paraguary,1,0,21,F,F,F,4,4,T,2,1,0,F,T,QF,1,,,,3
Spain,2010,Portugal,1,0,102,T,F,F,4,4,T,0,0,1,F,T,S,1,,,,1
Spain,2010,Switzerland,0,1,31,F,F,F,4,4,T,0,1,1,F,T,G,-1,,,,2
Spain,2018,Iran,1,0,76,F,F,T,4,4,T,0,0,1,F,F,G,1,,,,1
Spain,2018,Portugal,3,3,77,F,F,F,4,4,T,0,0,1,F,F,G,0,,,,1
Spain,2018,Russia,1,1,186,F,F,F,4,4,T,0,0,1,F,F,S,0,,,,1
France,2010,Mexico,0,2,45,T,F,F,4,5,F,1,0,0,F,F,G,-2,,,,1
France,2010,South Africa,1,2,67,F,F,F,4,5,F,0,0,1,F,F,G,-1,,,,1
France,2014,Ecuador,0,0,78,F,F,F,4,5,F,1,1,0,F,F,G,0,,,,2
France,2014,Nigeria,2,0,45,F,F,F,4,5,F,1,0,0,F,F,S,2,,,,1
France,2014,Nigeria,2,0,46,F,F,F,4,5,F,1,1,0,F,F,S,2,,,,2
France,2014,Switerland,5,2,8,F,F,F,4,5,F,0,2,0,F,F,G,3,,,,2
France,2014,Switerland,5,2,51,F,F,F,4,5,F,1,1,0,F,F,G,3,,,,2
France,2018,Argentina,4,3,67,F,F,F,4,5,F,0,0,1,F,T,S,1,,,,1
France,2018,Croatia,4,2,21,F,F,T,4,5,F,0,2,0,F,T,F,2,,,,2
Germany,2010,Argentina,4,0,1,F,F,F,4,5,T,2, ,0,F,F,QF,4,,,,2
Germany,2010,Argentina,4,0,44,F,F,F,4,5,T,0,0,1,F,F,QF,4,,,,1
Germany,2010,Argentina,4,0,52,F,F,F,4,5,T,0,0,1,F,F,QF,4,,,,1
Germany,2010,Argentina,4,0,75,T,F,F,4,5,T,0,0,1,F,F,QF,4,,,,1
Germany,2010,Argentina,4,0,80,F,F,F,4,5,T,0,0,1,F,F,QF,4,,,,1
Germany,2010,Australia,4,0,79,F,F,F,4,5,T,1,0,0,F,F,G,4,,,,1
Germany,2010,Ghana,1,0,78,F,F,F,4,5,T,0,1,0,F,F,G,1,,,,1
Germany,2010,Serbia,0,1,37,F,F,F,4,5,T,0,2,0,F,F,G,-1,,,,2
Germany,2010,Spain,0,1,29,F,F,F,4,5,T,2,1,0,F,F,SF,-1,,,,3
Germany,2014,Algeria,2,1,143,F,F,F,4,5,T,0,0,1,F,T,S,1,,,,1
Germany,2014,Argentina,1,0,134,F,F,F,4,5,T,1,0,0,F,T,F,1,,,,1
Germany,2014,France,1,0,66,F,F,F,4,5,T,0,0,1,F,T,QF,1,,,,1
Germany,2014,France,1,0,79,F,F,T,4,5,T,0,2,0,F,T,QF,1,,,,2
Germany,2014,US,1,0,23,F,F,F,4,5,T,0,1,0,F,T,G,1,,,,1
Germany,2014,US,1,0,73,F,F,F,4,5,T,1,1,0,F,T,G,1,,,,2
Germany,2014,US,1,0,85,F,F,F,4,5,T,1,0,1,F,T,G,1,,,,2
Germany,2018,Mexico,0,1,58,F,F,F,4,5,T,0,0,1,F,F,G,-1,,,,1
Germany,2018,Mexico,0,1,76,T,F,F,4,5,T,3,1,0,F,F,G,-1,,,,4
Spain,2010,Chile,2,1,55,F,F,F,4,5,T,1,1,1,F,T,G,1,,,,3
Spain,2010,Honduras,2,0,73,F,F,T,4,5,T,0,2,0,F,T,G,2,,,,2
Spain,2010,Honduras,2,0,88,F,F,F,4,5,T,1,1,0,F,T,G,2,,,,2
Spain,2010,Netherlands,1,0,29,F,F,T,4,5,T,1,0,1,F,T,F,1,,,,2
Spain,2010,Netherlands,1,0,40,F,F,F,4,5,T,0,0,1,F,T,F,1,,,,1
Spain,2010,Portugal,1,0,18,F,F,F,4,5,T,1,1,0,F,T,S,1,,,,2
Spain,2010,Switzerland,0,1,23,F,F,F,4,5,T,1,0,0,F,T,G,-1,,,,1
Spain,2010,Switzerland,0,1,109,F,F,F,4,5,T,0,2,0,F,T,G,-1,,,,2
Spain,2014,Australia,3,0,45,F,F,F,4,5,T,0,0,1,F,F,G,3,,,,1
France,2010,South Africa,1,2,22,F,F,F,4,6,F,0,0,1,F,F,G,-1,,,,1
France,2010,Uruguay,0,0,28,F,F,F,4,6,F,0,2,0,F,F,G,0,,,,2
France,2010,Uruguay,0,0,52,F,F,F,4,6,F,1,1,0,F,F,G,0,,,,2
France,2010,Uruguay,0,0,58,T,F,F,4,6,F,1,0,0,F,F,G,0,,,,1
France,2010,Uruguay,0,0,60,F,F,F,4,6,F,1,0,0,F,F,G,0,,,,1
France,2010,Uruguay,0,0,71,F,F,F,4,6,F,1,1,0,F,F,G,0,,,,2
France,2014,Ecuador,0,0,3,F,F,F,4,6,F,2,1,0,F,F,G,0,,,,3
France,2014,Ecuador,0,0,15,F,F,F,4,6,F,0,1,1,F,F,G,0,,,,2
France,2014,Germany,0,1,59,F,F,F,4,6,F,2,1,0,F,F,QF,-1,,,,3
France,2014,Nigeria,2,0,51,F,F,F,4,6,F,0,0,1,F,F,S,2,,,,1
France,2018,Australia,2,1,93,F,F,F,4,6,F,0,0,1,F,T,G,1,,,,1
France,2018,Belgium,1,0,42,F,F,F,4,6,F,0,0,1,F,T,SF,1,,,,1
France,2018,Croatia,4,2,7,F,F,T,4,6,F,0,0,1,F,T,F,2,,,,1
France,2018,Croatia,4,2,11,F,F,F,4,6,F,0,0,1,F,T,F,2,,,,1
France,2018,Croatia,4,2,29,F,F,F,4,6,F,0,0,1,F,T,F,2,,,,1
France,2018,Peru,1,0,48,F,F,F,4,6,F,1,2,0,F,T,G,1,,,,3
France,2018,Peru,1,0,51,F,F,F,4,6,F,0,0,1,F,T,G,1,,,,1
France,2018,Peru,1,0,67,F,F,F,4,6,F,11,0,0,F,T,G,1,,,,11
France,2018,Peru,1,0,71,F,F,F,4,6,F,0,1,1,F,T,G,1,,,,2
France,2018,Uruguay,2,0,57,F,F,F,4,6,F,0,0,1,F,T,QF,2,,,,1
Germany,2010,Argentina,4,0,71,F,F,F,4,6,T,1,0,0,F,F,QF,4,,,,1
Germany,2010,Ghana,1,0,1,F,F,F,4,6,T,0,3,0,F,F,G,1,,,,3
Germany,2010,Ghana,1,0,35,F,F,F,4,6,T,1,2,0,F,F,G,1,,,,3
Germany,2010,Spain,0,1,11,F,F,F,4,6,T,0,2,0,F,F,SF,-1,,,,2
Germany,2010,Spain,0,1,28,F,F,F,4,6,T,0,0,1,F,F,SF,-1,,,,1
Germany,2010,Spain,0,1,40,F,F,F,4,6,T,0,0,1,F,F,SF,-1,,,,1
Germany,2014,Brazil,7,1,21,F,F,T,4,6,T,1,1,0,F,T,SF,6,,,,2
Germany,2014,Portgual,4,0,55,F,F,F,4,6,T,0,2,0,F,T,G,4,,,,2
Germany,2014,US,1,0,29,F,F,T,4,6,T,1,1,0,F,T,G,1,,,,2
Germany,2014,US,1,0,47,T,F,F,4,6,T,0,1,0,F,T,G,1,,,,1
Germany,2018,Korea,0,2,3,F,F,T,4,6,T,0,1,0,F,F,G,-2,,,,1
Germany,2018,Korea,0,2,88,F,F,F,4,6,T,0,0,1,F,F,G,-2,,,,1
Germany,2018,Mexico,0,1,75,F,F,F,4,6,T,1,2,0,F,F,G,-1,,,,3
Spain,2010,Chile,2,1,11,F,F,F,4,6,T,0,0,1,F,T,G,1,,,,1
Spain,2010,Chile,2,1,37,F,F,T,4,6,T,1,2,0,F,T,G,1,,,,3
Spain,2010,Chile,2,1,74,F,F,F,4,6,T,1,0,0,F,T,G,1,,,,1
Spain,2010,Germany,1,0,26,F,F,T,4,6,T,0,0,1,F,T,SF,1,,,,1
Spain,2010,Germany,1,0,97,F,F,F,4,6,T,0,1,0,F,T,SF,1,,,,1
Spain,2010,Honduras,2,0,43,F,F,F,4,6,T,1,0,0,F,T,G,2,,,,1
Spain,2010,Netherlands,1,0,109,F,F,F,4,6,T,0,0,1,F,T,F,1,,,,1
Spain,2010,Switzerland,0,1,112,F,F,F,4,6,T,0,2,0,F,T,G,-1,,,,2
Spain,2014,Australia,3,0,9,F,F,F,4,6,T,0,0,1,F,F,G,3,,,,1
Spain,2014,Australia,3,0,85,F,F,F,4,6,T,1,1,0,F,F,G,3,,,,2
Spain,2018,Iran,1,0,73,F,F,T,4,6,T,2,1,0,F,F,G,1,,,,3
Spain,2018,Portugal,3,3,79,F,F,T,4,6,T,0,0,1,F,F,G,0,,,,1
Spain,2018,Russia,1,1,27,F,F,F,4,6,T,0,0,1,F,F,S,0,,,,1
Spain,2018,Russia,1,1,38,F,F,F,4,6,T,1,1,0,F,F,S,0,,,,2
Spain,2018,Russia,1,1,143,F,F,F,4,6,T,0,0,1,F,F,S,0,,,,1
France,2010,Mexico,0,2,22,F,F,F,4,7,F,1,0,0,F,F,G,-2,,,,1
France,2010,Mexico,0,2,68,F,F,F,4,7,F,0,1,0,F,F,G,-2,,,,1
France,2010,South Africa,1,2,39,F,F,F,4,7,F,1,0,0,F,F,G,-1,,,,1
France,2010,South Africa,1,2,42,F,F,F,4,7,F,0,0,1,F,F,G,-1,,,,1
France,2010,Uruguay,0,0,38,F,F,F,4,7,F,0,0,1,F,F,G,0,,,,1
France,2010,Uruguay,0,0,46,F,F,F,4,7,F,0,1,1,F,F,G,0,,,,2
France,2010,Uruguay,0,0,73,F,F,F,4,7,F,0,1,0,F,F,G,0,,,,1
France,2014,Ecuador,0,0,16,F,F,F,4,7,F,0,1,0,F,F,G,0,,,,1
France,2014,Ecuador,0,0,41,F,F,F,4,7,F,0,2,0,F,F,G,0,,,,2
France,2014,Ecuador,0,0,43,F,F,F,4,7,F,0,0,0,T,F,G,0,,,,0
France,2014,Germany,0,1,26,F,F,F,4,7,F,0,1,0,F,F,QF,-1,,,,1
France,2014,Honduras,3,0,56,F,F,F,4,7,F,2,1,0,F,F,G,3,,,,3
France,2014,Switerland,5,2,19,F,F,F,4,7,F,2,1,0,F,F,G,3,,,,3
France,2018,Argentina,4,3,70,F,F,F,4,7,F,0,0,1,F,T,S,1,,,,1
France,2018,Australia,2,1,73,F,F,F,4,7,F,1,1,0,F,T,G,1,,,,2
France,2018,Croatia,4,2,14,F,F,T,4,7,F,0,0,1,F,T,F,2,,,,1
France,2018,Denmark,0,0,7,F,F,T,4,7,F,0,1,0,F,T,G,0,,,,1
France,2018,Uruguay,2,0,9,F,F,T,4,7,F,0,0,1,F,T,QF,2,,,,1
France,2018,Uruguay,2,0,46,F,F,F,4,7,F,0,1,1,F,T,QF,2,,,,2
Germany,2010,Argentina,4,0,79,F,F,F,4,7,T,0,0,1,F,F,QF,4,,,,1
Germany,2010,England,4,1,45,F,F,F,4,7,T,0,0,1,F,F,S,3,,,,1
Germany,2010,England,4,1,51,F,F,F,4,7,T,0,0,1,F,F,S,3,,,,1
Germany,2010,England,4,1,57,F,F,T,4,7,T,0,0,1,F,F,S,3,,,,1
Germany,2010,Ghana,1,0,73,T,F,F,4,7,T,1,0,0,F,F,G,1,,,,1
Germany,2010,Serbia,0,1,22,F,F,F,4,7,T,0,1,0,F,F,G,-1,,,,1
Germany,2010,Serbia,0,1,26,F,F,F,4,7,T,1,1,0,F,F,G,-1,,,,2
Germany,2010,Serbia,0,1,78,F,F,F,4,7,T,0,0,0,T,F,G,-1,,,,0
Germany,2010,Spain,0,1,9,F,F,T,4,7,T,0,0,0,T,F,SF,-1,,,,0
Germany,2010,Spain,0,1,50,F,F,F,4,7,T,0,0,1,F,F,SF,-1,,,,1
Germany,2010,Spain,0,1,77,F,F,F,4,7,T,1,1,0,F,F,SF,-1,,,,2
Germany,2010,Spain,0,1,78,F,F,F,4,7,T,0,0,0,T,F,SF,-1,,,,0
Germany,2010,Uruguay,3,2,25,F,F,F,4,7,T,7,3,0,F,F,TPP,1,,,,10
Germany,2010,Uruguay,3,2,35,F,F,T,4,7,T,0,0,1,F,F,TPP,1,,,,1
Germany,2014,Algeria,2,1,105,F,F,F,4,7,T,0,0,1,F,T,S,1,,,,1
Germany,2014,Algeria,2,1,154,T,T,F,4,7,T,1,1,0,F,T,S,1,,,,2
Germany,2014,Argentina,1,0,67,F,F,T,4,7,T,2,1,0,F,T,F,1,,,,3
Germany,2014,France,1,0,42,F,F,F,4,7,T,0,1,0,F,T,QF,1,,,,1
Germany,2014,Ghana,2,2,42,T,F,F,4,7,T,0,2,0,F,T,G,0,,,,2
Germany,2014,US,1,0,84,F,F,F,4,7,T,0,1,0,F,T,G,1,,,,1
Germany,2018,Sweden,2,1,68,F,F,F,4,7,T,1,1,0,F,F,G,1,,,,2
Spain,2010,Honduras,2,0,65,F,F,F,4,7,T,0,2,0,F,T,G,2,,,,2
Spain,2010,Netherlands,1,0,24,F,F,F,4,7,T,0,1,0,F,T,F,1,,,,1
Spain,2010,Paraguary,1,0,12,F,F,F,4,7,T,2,0,0,F,T,QF,1,,,,2
Spain,2010,Portugal,1,0,45,F,F,T,4,7,T,1,2,0,F,T,S,1,,,,3
Spain,2010,Portugal,1,0,75,F,F,F,4,7,T,1,1,0,F,T,S,1,,,,2
Spain,2014,Chile,0,2,44,F,F,T,4,7,T,0,3,0,F,F,G,-2,,,,3
Spain,2014,Chile,0,2,91,F,F,F,4,7,T,1, ,0,F,F,G,-2,,,,1
Spain,2014,Netherlands,1,5,7,F,F,T,4,7,T,0,2,0,F,F,G,-4,,,,2
Spain,2014,Netherlands,1,5,71,F,F,F,4,7,T,0,1,0,F,F,G,-4,,,,1
Spain,2018,Portugal,3,3,69,F,F,F,4,7,T,0,1,1,F,F,G,0,,,,2
Spain,2018,Russia,1,1,68,F,F,F,4,7,T,0,0,1,F,F,S,0,,,,1
France,2014,Ecuador,0,0,91,F,F,F,4,8,F,1,2,0,F,F,G,0,,,,3
France,2018,Australia,2,1,81,F,F,F,4,8,F,1,1,0,F,T,G,1,,,,2
France,2018,Belgium,1,0,24,F,F,F,4,8,F,1,1,0,F,T,SF,1,,,,2
France,2018,Denmark,0,0,31,F,F,T,4,8,F,0,2,0,F,T,G,0,,,,2
France,2018,Denmark,0,0,81,F,F,F,4,8,F,1,1,0,F,T,G,0,,,,2
France,2018,Uruguay,2,0,5,F,F,F,4,8,F,1,1,0,F,T,QF,2,,,,2
France,2018,Uruguay,2,0,32,F,F,F,4,8,F,0,0,1,F,T,QF,2,,,,1
France,2018,Uruguay,2,0,34,F,F,F,4,8,F,0,0,1,F,T,QF,2,,,,1
Germany,2010,Australia,4,0,66,F,F,F,4,8,T,1,2,0,F,F,G,4,,,,3
Germany,2010,England,4,1,28,F,F,F,4,8,T,1,0,0,F,F,S,3,,,,1
Germany,2010,Uruguay,3,2,5,F,F,F,4,8,T,2,0,0,F,F,TPP,1,,,,2
Germany,2010,Uruguay,3,2,37,F,F,F,4,8,T,1,2,0,F,F,TPP,1,,,,3
Germany,2010,Uruguay,3,2,68,F,F,F,4,8,T,1,1,0,F,F,TPP,1,,,,2
Germany,2014,Algeria,2,1,99,F,F,F,4,8,T,1,0,0,F,T,S,1,,,,1
Germany,2014,Argentina,1,0,66,F,F,F,4,8,T,0,0,1,F,T,F,1,,,,1
Germany,2014,France,1,0,80,F,F,F,4,8,T,1,2,0,F,T,QF,1,,,,3
Germany,2014,US,1,0,12,F,F,F,4,8,T,2,0,0,F,T,G,1,,,,2
Germany,2018,Korea,0,2,39,F,F,F,4,8,T,0,2,0,F,F,G,-2,,,,2
Germany,2018,Mexico,0,1,4,T,F,F,4,8,T,1,1,0,F,F,G,-1,,,,2
Germany,2018,Mexico,0,1,8,F,F,T,4,8,T,1,2,0,F,F,G,-1,,,,3
Germany,2018,Mexico,0,1,57,F,F,F,4,8,T,0,2,0,F,F,G,-1,,,,2
Germany,2018,Sweden,2,1,3,F,F,F,4,8,T,0,1,1,F,F,G,1,,,,2
Spain,2010,Chile,2,1,9,F,F,F,4,8,T,0,1,0,F,T,G,1,,,,1
Spain,2010,Germany,1,0,36,F,F,F,4,8,T,2,1,0,F,T,SF,1,,,,3
Spain,2010,Germany,1,0,41,F,F,T,4,8,T,0,1,1,F,T,SF,1,,,,2
Spain,2010,Germany,1,0,42,F,F,T,4,8,T,0,2,0,F,T,SF,1,,,,2
Spain,2010,Germany,1,0,81,T,F,F,4,8,T,0,2,0,F,T,SF,1,,,,2
Spain,2010,Netherlands,1,0,108,T,T,F,4,8,T,1,1,0,F,T,F,1,,,,2
Spain,2010,Portugal,1,0,58,F,F,F,4,8,T,0,2,0,F,T,S,1,,,,2
Spain,2010,Portugal,1,0,77,F,F,F,4,8,T,1,2,0,F,T,S,1,,,,3
Spain,2010,Switzerland,0,1,15,F,F,F,4,8,T,1,1,0,F,T,G,-1,,,,2
Spain,2014,Netherlands,1,5,20,F,F,F,4,8,T,2,1,0,F,F,G,-4,,,,3
Spain,2014,Netherlands,1,5,33,F,F,T,4,8,T,1,2,0,F,F,G,-4,,,,3
Spain,2018,Iran,1,0,83,F,F,F,4,8,T,3,0,0,F,F,G,1,,,,3
France,2010,South Africa,1,2,32,F,F,F,4,9,F,1,1,0,F,F,G,-1,,,,2
France,2010,South Africa,1,2,35,F,F,F,4,9,F,0,0,1,F,F,G,-1,,,,1
France,2014,Ecuador,0,0,37,F,F,T,4,9,F,0,2,0,F,F,G,0,,,,2
France,2014,Germany,0,1,60,F,F,F,4,9,F,0,1,0,F,F,QF,-1,,,,1
France,2014,Germany,0,1,87,F,F,F,4,9,F,0,0,1,F,F,QF,-1,,,,1
France,2014,Germany,0,1,89,F,F,F,4,9,F,0,0,1,F,F,QF,-1,,,,1
France,2014,Honduras,3,0,13,T,F,F,4,9,F,1,1,0,F,F,G,3,,,,2
France,2014,Honduras,3,0,83,F,F,T,4,9,F,0,1,0,F,F,G,3,,,,1
France,2014,Nigeria,2,0,35,F,F,F,4,9,F,1,2,0,F,F,S,2,,,,3
France,2018,Argentina,4,3,25,F,F,T,4,9,F,1,2,0,F,T,S,1,,,,3
France,2018,Australia,2,1,35,F,F,T,4,9,F,0,1,1,F,T,G,1,,,,2
France,2018,Australia,2,1,57,F,F,F,4,9,F,0,0,1,F,T,G,1,,,,1
France,2018,Denmark,0,0,76,F,F,T,4,9,F,1,2,0,F,T,G,0,,,,3
France,2018,Denmark,0,0,79,F,F,F,4,9,F,0,1,1,F,T,G,0,,,,2
France,2018,Uruguay,2,0,23,F,F,F,4,9,F,0,0,1,F,T,QF,2,,,,1
Germany,2010,Ghana,1,0,23,F,F,F,4,9,T,1,2,0,F,F,G,1,,,,3
Germany,2010,Ghana,1,0,77,T,F,F,4,9,T,0,2,0,F,F,G,1,,,,2
Germany,2010,Serbia,0,1,70,F,F,F,4,9,T,0,1,0,F,F,G,-1,,,,1
Germany,2014,Argentina,1,0,63,F,F,T,4,9,T,0,2,0,F,T,F,1,,,,2
Germany,2014,Ghana,2,2,39,F,F,F,4,9,T,0,2,0,F,T,G,0,,,,2
Germany,2014,US,1,0,15,F,F,F,4,9,T,1,2,0,F,T,G,1,,,,3
Germany,2014,US,1,0,30,F,F,T,4,9,T,1,0,0,F,T,G,1,,,,1
Germany,2014,US,1,0,38,F,F,F,4,9,T,1,2,0,F,T,G,1,,,,3
Germany,2014,US,1,0,61,F,F,F,4,9,T,0,2,0,F,T,G,1,,,,2
Germany,2014,US,1,0,65,F,F,F,4,9,T,1,0,0,F,T,G,1,,,,1
Germany,2014,US,1,0,95,F,F,F,4,9,T,1,1,0,F,T,G,1,,,,2
Germany,2018,Korea,0,2,32,F,F,F,4,9,T,1,2,0,F,F,G,-2,,,,3
Germany,2018,Korea,0,2,52,F,F,F,4,9,T,1,1,0,F,F,G,-2,,,,2
Germany,2018,Korea,0,2,94,F,F,T,4,9,T,1,1,0,F,F,G,-2,,,,2
Germany,2018,Korea,0,2,95,T,F,F,4,9,T,0,2,0,F,F,G,-2,,,,2
Germany,2018,Mexico,0,1,35,F,F,T,4,9,T,0,2,0,F,F,G,-1,,,,2
Germany,2018,Sweden,2,1,89,F,F,T,4,9,T,0,2,0,F,F,G,1,,,,2
Spain,2010,Chile,2,1,10,F,F,F,4,9,T,1,1,0,F,T,G,1,,,,2
Spain,2010,Chile,2,1,18,F,F,F,4,9,T,1,1,0,F,T,G,1,,,,2
Spain,2010,Chile,2,1,106,F,F,T,4,9,T,0,2,0,F,T,G,1,,,,2
Spain,2010,Germany,1,0,17,F,F,T,4,9,T,0,2,0,F,T,SF,1,,,,2
Spain,2010,Germany,1,0,90,T,F,F,4,9,T,1,1,0,F,T,SF,1,,,,2
Spain,2010,Honduras,2,0,17,T,T,F,4,9,T,0,1,1,F,T,G,2,,,,2
Spain,2010,Honduras,2,0,20,F,F,F,4,9,T,0,1,0,F,T,G,2,,,,1
Spain,2010,Netherlands,1,0,54,F,F,F,4,9,T,0,1,0,F,T,F,1,,,,1
Spain,2010,Netherlands,1,0,62,F,F,T,4,9,T,0,2,0,F,T,F,1,,,,2
Spain,2010,Switzerland,0,1,18,F,F,F,4,9,T,1,2,0,F,T,G,-1,,,,3
Spain,2010,Switzerland,0,1,37,F,F,T,4,9,T,0,2,0,F,T,G,-1,,,,2
Spain,2010,Switzerland,0,1,39,F,F,F,4,9,T,2,2,0,F,T,G,-1,,,,4
Spain,2010,Switzerland,0,1,51,F,F,T,4,9,T,1,2,0,F,T,G,-1,,,,3
Spain,2010,Switzerland,0,1,94,F,F,T,4,9,T,1,1,0,F,T,G,-1,,,,2
Spain,2014,Australia,3,0,21,F,F,T,4,9,T,1,1,0,F,F,G,3,,,,2
Spain,2014,Australia,3,0,23,F,F,T,4,9,T,0,2,0,F,F,G,3,,,,2
Spain,2014,Australia,3,0,68,F,F,F,4,9,T,1,2,0,F,F,G,3,,,,3
Spain,2018,Iran,1,0,51,NA,F,F,4,9,T,1,1,0,F,F,G,1,,,,2
Spain,2018,Iran,1,0,58,T,F,F,4,9,T,1,0,0,F,F,G,1,,,,1
Spain,2018,Morocco,2,2,10,F,F,F,4,9,T,1,1,0,F,F,G,0,,,,2
Spain,2018,Morocco,2,2,41,F,F,T,4,9,T,0,0,1,F,F,G,0,,,,1
Spain,2018,Morocco,2,2,85,F,F,T,4,9,T,1,1,0,F,F,G,0,,,,2
Spain,2018,Portugal,3,3,50,F,F,F,4,9,T,1,1,0,F,F,G,0,,,,2
Spain,2018,Russia,1,1,181,F,F,T,4,9,T,0,0,1,F,F,S,0,,,,1
France,2018,Australia,2,1,4,F,F,F,4,10,F,0,2,0,F,T,G,1,,,,2
France,2018,Denmark,0,0,2,F,F,T,4,10,F,0,1,0,F,T,G,0,,,,1
France,2018,Denmark,0,0,20,T,F,F,4,10,F,1,0,0,F,T,G,0,,,,1
France,2018,Denmark,0,0,42,F,F,T,4,10,F,1,1,0,F,T,G,0,,,,2
France,2018,Denmark,0,0,59,F,F,T,4,10,F,0,2,0,F,T,G,0,,,,2
France,2018,Denmark,0,0,60,T,F,F,4,10,F,1,1,0,F,T,G,0,,,,2
France,2018,Uruguay,2,0,36,F,F,F,4,10,F,1,2,0,F,T,QF,2,,,,3
Germany,2014,Algeria,2,1,13,F,F,F,4,10,T,0,2,0,F,T,S,1,,,,2
Germany,2018,Korea,0,2,73,F,F,F,4,10,T,0,1,0,F,F,G,-2,,,,1
Germany,2018,Sweden,2,1,15,F,F,F,4,10,T,1,1,0,F,F,G,1,,,,2
Germany,2018,Sweden,2,1,23,F,F,F,4,10,T,1,1,0,F,F,G,1,,,,2
Germany,2018,Sweden,2,1,66,F,F,F,4,10,T,1,1,0,F,F,G,1,,,,2
Germany,2018,Sweden,2,1,74,F,F,F,4,10,T,1,1,0,F,F,G,1,,,,2
Germany,2018,Sweden,2,1,83,T,F,F,4,10,T,1,1,0,F,F,G,1,,,,2
Germany,2018,Sweden,2,1,85,F,F,F,4,10,T,1,2,0,F,F,G,1,,,,3
Germany,2018,Sweden,2,1,102,T,F,F,4,10,T,0,2,0,F,F,G,1,,,,2
Germany,2018,Sweden,2,1,105,F,F,F,4,10,T,3,0,0,F,F,G,1,,,,3
Spain,2010,Portugal,1,0,62,F,F,F,4,10,T,1,1,0,F,T,S,1,,,,2
Spain,2010,Switzerland,0,1,101,F,F,F,4,10,T,0,1,0,F,T,G,-1,,,,1
Spain,2014,Chile,0,2,65,F,F,F,4,10,T,1,2,0,F,F,G,-2,,,,3
Spain,2018,Iran,1,0,15,NA,F,F,4,10,T,0,1,1,F,F,G,1,,,,2
Spain,2018,Iran,1,0,29,NA,F,F,4,10,T,0,1,0,F,F,G,1,,,,1
Spain,2018,Morocco,2,2,26,F,F,T,4,10,T,1,2,0,F,F,G,0,,,,3
Spain,2018,Morocco,2,2,36,F,F,T,4,10,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Morocco,2,2,86,F,F,NA,4,10,T,0,2,0,F,F,G,0,,,,2
Spain,2018,Morocco,2,2,92,F,F,T,4,10,T,1,2,0,F,F,G,0,,,,3
Spain,2018,Russia,1,1,20,F,F,T,4,10,T,1,2,0,F,F,S,0,,,,3
Spain,2018,Russia,1,1,30,F,F,T,4,10,T,1,2,0,F,F,S,0,,,,3
Spain,2018,Russia,1,1,57,F,F,T,4,10,T,0,1,1,F,F,S,0,,,,2
Spain,2018,Russia,1,1,58,F,F,T,4,10,T,0,2,0,F,F,S,0,,,,2
Spain,2018,Russia,1,1,112,F,F,F,4,10,T,0,2,0,F,F,S,0,,,,2
Spain,2018,Russia,1,1,116,F,F,T,4,10,T,0,2,0,F,F,S,0,,,,2
